codigo,nome,precovenda,preco1,preco2,preco3,precocusto,customedio,estoque,estminimo,unidade,marca,familia,grupo,subgrupo,ncm,gtin,inativo
7898423270772,TELA MOSQUITEIRO NYLON 1.00 X 0.50 VERDE,5,5,5,4.8,2.69,2.51,37,0,RL,,,,,54077200,7898423270772,N
7898966772016,SUPORTE P/PIA PARAFUS.PINTA.50X5X3CM,56.9,56.9,56,55,29.29,39.05,11,1,PR,,,,,72149100,7898966772016,N
7896484900638,PULVERIZADOR 500ML GIFO US2500AL,9.9,9.9,9.5,9.5,5.69,7.26,10,3,UN,,,,,84248990,7896484900638,N
2100070150013,LUVA LR 25X3/4,1.8,1.8,2,2.5,0.75,0.92,43,15,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100070150013,N
7898059543677,REGISTRO MAQ.LAVAR1/2X1985 HERC,22,22,21,21,12.26,11.31,10,0,UN,,,,,84818099,7898059543677,N
7899201710336,SUPORTE PRATEL.TUCANO MET.CROM.PQ,22.9,22.9,22,22,14.71,5.92,-1,0,UN,,,,,83024100,7899201710336,N
7898094330614,CORTADOR VIDRO OLEO BRASFORT,23,23,22,22,12.04,9.87,2,0,UN,,,,,82055900,7898094330614,N
2100070190019,FECH HELA 2018/04 INT PARIS LO,53.9,53.9,0,0,38,0,0,0,UN,,,,,83014000,2100070190019,N
2100070200015,JOELHO SOLD LL 25X20,3.5,3.5,3.3,3.3,1.48,1.37,0,10,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100070200015,N
2100070210014,PARAFUSO P/VASO S-8,3.2,3.2,3.5,3.8,1.6,0,0,0,UN,,,,,73181500,2100070210014,N
2100070220013,PORC TUSCANY GRIS PL A 60X60,76.99,76.99,69.99,69.99,41,0,0,0,UN,,,,,69072200,2100070220013,N
2100070230012,CANTONEIRA MOVEIS,1.5,1.5,0,0,0.49,5.19,0,0,UN,,,,,72162100,2100070230012,N
2100070240011,CAIXA FORTLEV 150LTS,210,210,0,0,140,0,-2,0,UN,,,,,39251000,2100070240011,N
2100070250010,PORTA DEC SAFIRA 70 MOGNO,175,175,175,0,125,0,-3,0,UN,,,,,85183000,2100070250010,N
2100070270018,BRACO P/CHUVEIRO ASTRA 40CM,25,25,24,24,14.87,0,0,0,UN,,,,,39174090,2100070270018,N
2100070280017,ANEL BORRA ESG100MM,2.8,2.8,2.8,2.8,0.61,0.39,25,0,UN,,,,,40169300,2100070280017,N
2100070290016,GRELHA QUAD/RED OLIVEIRA 10X10,12.5,12.5,12,12,4.53,9.89,-10,0,UN,,,,,73259910,2100070290016,N
2100070300012,SOLEI GR VERDE 75X13,38,38,37,37,20.88,0,-2,0,UN,,,,,68022300,2100070300012,N
2100070310011,SOLEI GR VERDE 75X15,43,43,42,41,24.1,0,-5,0,UN,,,,,68022300,2100070310011,N
2100070320010,SOLEI GR VERDE 65X13,32,32,31,31,18.09,0,-2,0,UN,,,,,68022300,2100070320010,N
2100070330019,"PEITORIL G VER1,25X17",89.9,89.9,87,87,54.56,0,-3,0,UN,,,,,85183000,2100070330019,N
2100070340018,VARAL ALUM TETO 120X56,98,98,95,94,63.29,0,-2,0,UN,,,,,76169900,2100070340018,N
2100070350017,VARAL ALUM TETO 90X56,77,77,74,73,48,47.55,-2,0,UN,,,,,76169900,2100070350017,N
7908147601810,"TINTA LUX DURAMAIS 3,6L BOREAL",34.9,34.9,35.9,36.9,21.54,12.23,0,1,GL,,,,,32091010,7908147601810,N
2100070370015,MT TUBO 32,12,12,0,0,1.95,0,-17,0,UN,,,,,39172300,2100070370015,N
7908147609601,TINTA ESM LUX BASE AGUA 3.6L,156.9,156.9,159,165,85.5,76.34,-1,1,GL,,,,,32091010,7908147609601,N
7908147602596,"TINTA ESM EXTRALUX 0,1125L AZUL DEL REY (NV.PADRAO)",8,8,0,0,4.14,3.58,-2,2,LT,,,,,32081010,7908147602596,N
7908147602626,TINTA ESM EXTRALUX 0.1125L BRANCO NEVE,8,8,0,0,4.14,3.58,-9,4,LT,,,,,32081010,7908147602626,N
7908147602664,"TINTA ESM EXTRALUX 0,1125L CONHAQUE",8,8,0,0,4.14,3.58,-1,3,LT,,,,,32081010,7908147602664,N
7908147602718,"TINTA ESM EXTRALUX 0,1125L PLATINA",8,8,0,0,4.14,3.58,0,2,LT,,,,,32081010,7908147602718,N
7908147602725,"TINTA ESM EXTRALUX 0,1125L PRETO",8,8,0,0,4.14,3.58,-26,3,LT,,,,,32081010,7908147602725,N
7908147602749,"TINTA ESM EXTRALUX 0,1125L TABACO (NV.PADRAO)",8,8,0,0,4.14,3.58,-3,2,LT,,,,,32081010,7908147602749,N
7908147602787,"TINTA ESM EXTRALUX 0,1125L VERM.FERRARI",8,8,0,0,4.14,3.58,-6,2,LT,,,,,32081010,7908147602787,N
7908147602800,LIQUIBRILHO INCOLOR 3.6L RENOVE,89.9,89.9,88,87,56.03,52.32,4,1,GL,,,,,32091010,7908147602800,N
7908147613363,TINTA LUXCRIL 15L BRANCO NEVE,198,198,195,192,137.21,0,-2,2,UN,,,,,32091010,7908147613363,N
7908147603074,"TINTA LUXCRIL 3,6L BRANCO NEVE",60,60,57,57,38.75,0,-2,1,GL,,,,,32091010,7908147603074,N
7908147603210,TINTA ESM LUXLAR 750ML AZUL DEL REY (NV.PADRAO),29.9,29.9,29,29,19.2,19.12,0,2,LT,,,,,32081010,7908147603210,N
7908147603258,TINTA ESM LUXLAR 750ML BRANCO NEVE,29.9,29.9,29,29,18.79,0,-2,2,LT,,,,,32081010,7908147603258,N
7908147603289,TINTA ESM LUXLAR 900ML CONHAQUE,32,32,0,0,19.2,15.36,0,1,LT,,,,,32081010,7908147603289,N
7908147603333,TINTA ESM LUXLAR 750ML PLATINA,29.9,29.9,29,29,18.79,0,-1,1,LT,,,,,32081010,7908147603333,N
7908147603340,TINTA ESM LUXLAR 750ML PRETO,29.9,29.9,29,28,18.79,0,-5,2,LT,,,,,32081010,7908147603340,N
7908147603371,TINTA ESM LUXLAR 900ML TABACO,29.9,29.9,29,28,18.2,15.28,-3,2,LT,,,,,32081010,7908147603371,N
7908147603388,TINTA ESM LUXLAR 750ML VERDE FOLHA,29.9,29.9,29,28,18.2,0,-1,1,LT,,,,,32081010,7908147603388,N
7908147603418,TINTA ESM LUXLAR 900ML VERMELHO FERRARI,33,33,0,0,19.2,22.96,-1,2,LT,,,,,32081010,7908147603418,N
7908147603562,"TINTA ESM LUXLAR 3,0L PRETO",99,99,0,0,64.97,0,0,1,LT,,,,,32081010,7908147603562,N
7908147613936,TINTA LUXPISO 15L BRANCO,229,229,220,218,138.56,0,-6,1,UN,,,,,32091010,7908147613936,N
7908147613967,TINTA LUXPISO 15L CINZA,229,229,220,218,136.15,0,-10,1,UN,,,,,32091010,7908147613967,N
7908147614018,TINTA LUXPISO 15L VERDE,229,229,220,218,137.41,0,-3,1,UN,,,,,32091010,7908147614018,N
7908147614070,TINTA LUXPISO 15L VERMELHO SEGUR,229,229,220,218,136.62,112.91,0,0,UN,,,,,32091010,7908147614070,N
7908147600172,"TINTA LUXPISO 3,0L CINZA",55,55,52,52,34.63,0,-3,1,GL,,,,,32091010,7908147600172,N
7908147600219,"TINTA LUXPISO 3,0L VERMELHO SEGURANCA",55,55,52,50,34.63,18.77,-2,0,GL,,,,,32091010,7908147600219,N
7908147612069,SELADOR ACRILICO LUX 15L BRANCO,89,89,85,85,60.83,0,-5,2,UN,,,,,32091010,7908147612069,N
7908147600295,"SELADOR ACRILICO LUX 3,6L BRANCO",52,52,50,50,35.48,0,0,2,GL,,,,,32091010,7908147600295,N
7908147614438,TINTA LUX SEMI BRILHO 15L BRANCO NEVE,289,289,285,282,204.48,0,-2,2,UN,,,,,32091010,7908147614438,N
7908147600530,"TINTA LUX SEMI BRILHO 3,6L BRANCO NEVE",84,84,80,80,56.55,0,0,1,GL,,,,,32091010,7908147600530,N
7908147600790,VERNIZ LUX 900ML IMBUIA,38,38,39,42,23.25,0,0,1,LT,,,,,32081010,7908147600790,N
7908147600806,VERNIZ LUX 750ML INCOLOR,36,36,35,35,22.49,0,-1,0,LT,,,,,32081010,7908147600806,N
7908147600820,VERNIZ LUX 900ML MOGNO,38,38,39,42,23.9,19.12,0,1,LT,,,,,32081010,7908147600820,N
7908147605122,VERNIZ LUX 750ML NOGUEIRA,37,37,36,35,22.49,0,0,1,LT,,,,,32081010,7908147605122,N
7908147600707,VERNIZ RENOVE 3.6L IMBUIA,144.9,144.9,140,138,92.43,86.15,4,1,GL,,,,,32081010,7908147600707,N
7908147600714,"VERNIZ LUX 3,6L INCOLOR",125,125,135,145,67.46,67.46,0,1,GL,,,,,32081010,7908147600714,N
7908147605139,"VERNIZ LUX 3,6L CEREJEIRA",125,125,135,145,84.32,67.46,0,1,GL,,,,,32081010,7908147605139,N
2100070870010,COLA QUENTE BASTAO,1.3,1.3,1.1,1,0.5,0.46,63,0,UN,,,,,85183000,2100070870010,N
2100070880019,ENXADA NORTE 2.5 S/CABO TRAMONTINA,45.5,45.5,45,43,26.51,39.46,-3,2,UN,,,,,82013000,2100070880019,N
2100070930011,CABO METASUL ANCINHO/VASSOURA,8,8,0,0,4.95,4.95,0,0,PC1,,,,,44170090,2100070930011,N
7898059548764,ESGUICHO HERC PISTOLA ENGATE RAP 3500,15.5,15.5,15,15,8.53,0,-2,1,PC1,,,,,84248221,7898059548764,N
2100070980016,BOIA PARA BEBEDOURO 1/2 KRONA,9.9,9.9,9.5,9.5,5.77,3.94,-1,0,PC1,,,,,84818019,2100070980016,N
7898322642991,BARRAMENTO ILUMI 8 LIGACOES,13.9,13.9,0,0,7.31,7.31,0,0,PC1,,,,,85369090,7898322642991,N
2100071000010,"HASTE TERRA 10,00MM X 2400MM",44,44,43,43,24.89,24.89,-3,0,PC1,,,,,73262000,2100071000010,N
2100071010019,HASTE TERRA OLIVO COBRE 10MMX1.20 MT,24,24,0,0,15.69,15.69,0,0,PC1,,,,,72149990,2100071010019,N
7898105774222,BOCAL PORCELANA E27 FX10 P/SPOT,3.8,3.8,3.5,3.5,1.7,1.34,32,5,PC1,,,,,85366100,7898105774222,N
7897176423404,ZARCAO 225ML NATRIELLI PITBULL,15,15,0,0,8.09,58.81,0,4,UN,,,,,32089010,7897176423404,N
2100071050015,CABO 6.0MM RIGIDO,8.5,8.5,7.2,6.8,4.53,5.18,-136,0,MT,,,,,85441100,2100071050015,N
2100071070013,CABO 2.5MM COBRECOM FLEX,3.5,3.5,2.8,2.7,2.05,0,-1431,0,MT,,,,,85444900,2100071070013,N
2100071090011,CABO 6.0MM FLEX,8.5,8.5,6.85,6.7,4.99,0,-1251,0,MT,,,,,85444900,2100071090011,N
2100071100017,CABO 10MM FLEXIVEL 750V PRETO,14.9,14.9,12,11.5,7.29,5.54,62,0,MT,,,,,85444900,2100071100017,N
17897321122869,PENETROL CUPIM LT 900 ML,49.9,49.9,52,54,29.79,178.74,0,1,UN,,,,,38089119,17897321122869,N
7897321121100,VEDACIT MASSA ASFALTICA BD 20KG FRIOASFALTO,299,299,285,285,220,229.34,0,0,UN,,,,,27150000,7897321121100,N
17897321121114,"VEDACIT MASSA ASFALTICA GL 3,9KG FRIOASFALTO",69.9,69.9,72,75,46.78,187.13,0,0,UN,,,,,27150000,17897321121114,N
17897321123927,"BIANCO GL 3,6 KG",94,94,91,87,62.48,249.94,0,0,UN,,,,,35069120,17897321123927,N
17897321130482,VEDACIT COMPOUND ADESIVO  LT 1 KG,82,82,82,80,57.8,330.79,-5,0,UN,,,,,35061090,17897321130482,N
17897321117841,"VEDACIT ADITIVO GL 3,6 L",39.9,39.9,38,38,26.61,106.45,-5,0,UN,,,,,38244000,17897321117841,N
17897321118329,VEDACIT VEDALIT 900ML,19.99,19.99,19.5,19.5,13.16,0,-88,10,UN,,,,,38244000,17897321118329,N
17897321117872,"VEDACIT VEDALIT GL 3,6 L",50,50,49,49,31.05,0,-10,1,UN,,,,,38244000,17897321117872,N
17897321118046,"VEDACIT VEDAPREN GL 3,6 L PRETO",95,95,89.9,89.9,70,330.4,-3,1,UN,,,,,27150000,17897321118046,N
17897321120216,"VEDACIT VEDAPREN PAREDE GL 3,6 KG",99.9,99.9,98,97,56.44,225.79,-2,1,UN,,,,,32091010,17897321120216,N
7897321119909,VEDACIT VEDATOP CX 3 KG,35.99,35.99,35,35,21.32,21.32,0,1,UN,,,,,32149000,7897321119909,N
7897321123951,BIANCO BD 18 KG,299.9,299.9,315,330,224.39,224.39,0,0,UN,,,,,35069120,7897321123951,N
7897321117851,VEDACIT ADITIVO BD 18 L,119,119,119,119,87.01,87.01,-1,0,UN,,,,,38244000,7897321117851,N
7897321117837,VEDACIT VEDALIT BD 18 L,190,190,182,180,139.04,139.04,0,0,UN,,,,,38244000,7897321117837,N
7897321118056,VEDACIT VEDAPREN BD 18 L PRETO,340,340,340,340,260,324.68,-1,0,UN,,,,,27150000,7897321118056,N
7897321120233,VEDACIT VEDAPREN PAREDE BD 18 KG,406.5,406.5,389,389,243.15,243.15,0,0,UN,,,,,32091010,7897321120233,N
7897321119428,VEDACIT VEDATOP CX 12 KG,108.9,108.9,105,105,70,66.99,0,1,UN,,,,,32149000,7897321119428,N
17897321127949,BIANCO PT 900 G,38,38,37,37,22.9,0,-6,0,UN,,,,,35061090,17897321127949,N
17897321127956,VEDACIT ADITIVO 900 ML,15.5,15.5,15,15,9.99,0,-1,0,UN,,,,,38244000,17897321127956,N
2100071300011,MGM LIRIO,520,520,500,0,0,0,0,0,UN,,,,,85183000,2100071300011,N
2100071310010,PORTA P/VERNIZ 70 SUCUPIRA,195,195,0,0,56.5,0,-11,0,UN,,,,,85183000,2100071310010,N
2100071320019,PORTA P/VERNIZ 60 SUCUPIRA,199,199,195,192,120,0,-7,0,UN,,,,,85183000,2100071320019,N
2100071330018,PORTA P/PINTURA 80,155,155,0,0,89,0,-4,0,UN,,,,,85183000,2100071330018,N
2100071340017,RTA DEC SAFIRA 60 BRANCA,175,175,175,175,125,0,0,0,UN,,,,,85183000,2100071340017,N
2100071350016,PORTA DEC SAFIRA 60 SUCUPIRA,175,175,175,0,125,0,-2,0,UN,,,,,85183000,2100071350016,N
2100071360015,COLA ARALDITE MASSA EPOXI 100G,9,9,9.5,10,4.16,0,0,3,UN,,,,,35061090,2100071360015,N
2100071370014,ARAME FARPADO 500M,399,399,0,0,0,0,0,0,UN,,,,,73130000,2100071370014,N
2100071380013,ADESIVO 175G POLYTUBES,17.5,17.5,17,16,8.48,0,-1,2,UN,,,,,35061090,2100071380013,N
2100071390012,JUNCAO ESGOTO 50MM FORTLEV,9.9,9.9,9.9,9.9,4.42,0,-2,7,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2100071390012,N
2100071400018,ESTRIBO 15X15,1.35,1.35,0,0,0,0,0,0,UN,,,,,85183000,2100071400018,N
2100071410017,ESTRIBO 7X27,1.5,1.5,0,0,0,0,0,0,UN,,,,,85183000,2100071410017,N
2100071420016,DISCO P/MAQ CORTAG CONTINUO,18,18,17.5,17,9.99,0,-6,0,UN,,,,,68042119,2100071420016,N
2100071430015,LUVA LR 20X1/2,1.7,1.7,1.9,2.5,0.75,0,-36,30,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100071430015,N
2100071440014,"INCENOR 66920 45X46 A CARRARA CX2,58",27.99,27.99,0,0,20.5,0,-20.64,0,M2,,,,,69072200,2100071440014,N
2100071450013,"INCENOR 66400 46X46 A CX2,58",27.99,27.99,0,0,20.5,0,0,0,M2,,,,,69072200,2100071450013,N
2100071460012,"INCENOR 66410 46X46 A CX2,58",27.99,27.99,0,0,20.5,0,0,0,M2,,,,,69072200,2100071460012,N
2100071470011,"INCENOR 62680 A 46X46 C2,58",26.99,26.99,0,0,19.5,0,-19.06,0,M2,,,,,69072200,2100071470011,N
2100071480010,"INCENOR 62660 A 46X46 C2,58",27.99,27.99,0,0,19.5,0,0,0,M2,,,,,69072200,2100071480010,N
2100071490019,SOLEI MAR BR 125X13,37,37,35,35,22,0,0,0,UN,,,,,68022100,2100071490019,N
2100071500015,SOLEI GR VERDE 125X13,71,71,68,65,34.81,0,0,0,UN,,,,,68022300,2100071500015,N
17897170500092,GRAXA AUTO. 500G CALCIO2 INGRAX,23,23,23,23,14.02,13.9,11,2,UN,,,,,27101999,17897170500092,N
7898586132795,SACO LIXO  50L PT FOXLUX ALMOF.C10,5.5,5.5,0,0,2.82,2.82,0,0,PT,,,,,39232110,7898586132795,N
7898246050728,SENSOR PRESENCA TETO E27 BIV.QUALI,41,41,40,39,23.72,0,-8,1,UN,,,,,85365090,7898246050728,N
7898427431704,TERMINAL PRESSAO CABO06MM. SAPATINHO,8.5,8.5,0,0,3.76,3.76,0,0,PT,,,,,85359090,7898427431704,N
7898427426571,TERMINAL PRESSAO CABO10MM. SAPATINHO,8.5,8.5,0,0,3.44,3.44,0,0,PT,,,,,85359090,7898427426571,N
7898427420401,TERMINAL PRESSAO CABO16MM. SAPATINHO,8.9,8.9,0,0,3.9,3.9,0,0,PT,,,,,85359090,7898427420401,N
7898011973474,TRENA FIBRA  30M THOMPSON ABERTA,42,42,40,38,19.65,0,0,0,UN,,,,,90178090,7898011973474,N
2100071580017,FITA EMPACOT.TRANS.45X40,4.9,4.9,4.5,4,2.45,9.14,54,6,UN,,,,,39191010,2100071580017,N
2100071600012,PENDENTE NITROLUX LP-023D SMD 25W 3EM1,259,259,254,250,162.64,0,-1,0,UN,,,,,94051190,2100071600012,N
2100071610011,INCENOR 65950 A 57X57,29.99,29.99,0,0,0,0,0,0,M2,,,,,69072200,2100071610011,N
2100071640018,CAIXA PADRAO MONO TAF VISOR VIDRO,59.99,59.99,58,57,35.8,68.41,-15,0,PC1,,,,,39259090,2100071640018,N
2100071650017,CHAVE TESTE NOVE54 1/8 X 2.1/2,6,6,0,0,3.3,3.3,-12,3,UN,,,,,90303390,2100071650017,N
7897451468632,DISCO P/MAQ CORTAG PISO/PORCELANATO 110X20X16,34.9,34.9,34,33,19.9,4.63,2,0,PC1,,,,,68042119,7897451468632,N
2100071670015,LONA PRETA C/4M 15KG REF 55,4.8,4.8,4.5,4.5,1.71,2.35,142,0,MT,,,,,39173290,2100071670015,N
7897208671162,ALICATE UNIVERSAL MILLA 8,23.5,23.5,23,23,12.22,12.59,1,2,UN1,,,,,82032010,7897208671162,N
7896038100088,ADESIVO 17G PVC POLYTUBES PULVITEC,3,3,0,0,1.38,1.5,68,0,CX48,,,,,35061090,7896038100088,N
7896380191536,DESEMP ATLAS ESTRIADA DE PLAST 30X17CM,14,14,0,0,7.52,6.12,0,0,PC,,,,,39269090,7896380191536,N
7896380195343,RASPADOR PARA REJUNTE LAMINA METAL VR,29.9,29.9,32,33,18.25,0,-3,0,PC,,,,,82055900,7896380195343,N
7896380191031,ROLO LA 23CM ATLAS GOL PELE DE CARN,41.9,41.9,0,0,24.46,23.52,0,0,PC,,,,,96034010,7896380191031,N
7896380191185,ESPUMA MULTI-USO DE POLIETER,4,4,4,4,1.87,0,3,0,PC,,,,,39211390,7896380191185,N
7896003895612,PORTA TOALHA ARG METAL POLIDO DI BASE,21,21,0,0,12.22,10.25,-3,0,PC,,,,,76152000,7896003895612,N
7896003810967,"GANCHO ADESIVO 2,0KG PLASTICO BR",14,14,13.5,13.5,8.35,0,-1,0,PC,,,,,39249000,7896003810967,N
7896003811766,"GANCHO ADESIVO 3PC 1,0KG PLASTICO BR",12,12,11.5,11,6.93,0,0,0,PC,,,,,39249000,7896003811766,N
2100071820014,RALO KRONA QUADRADO,16.5,16.5,16.5,16.5,9.66,8,-1,0,UN,,,,,85183000,2100071820014,N
2100071830013,RALO FORTLEV SIF 100X52X40 QUAD BR,12,12,12,12,5.99,0,-11,0,UN,,,,,39174090,2100071830013,N
2100071840012,DUCHA HIGIENICA OLIVEIRA METAL 1/4 C70,85,85,84,82,47.9,0,-14,0,UN,,,,,84818011,2100071840012,N
2100071850011,"JOELHO ROSCA BRANCA 1 """,6.5,6.5,7,8,4,0,0,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100071850011,N
2100071860010,JOELHO SOLD LR AZUL 25X3/4,7,7,7.5,8,2.66,0,-3,15,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100071860010,N
2100071870019,CUBA CELITE Q35*35L APOIO,499.9,499.9,0,0,0,0,0,0,UN,,,,,85183000,2100071870019,N
2100071880018,CONTROLE VENTILADOR DICOMPEL,39,39,40,42,20,7.47,0,0,PC,,,,,85365090,2100071880018,N
2100071890017,COBOGO VIBRADO 30X30,12,12,0,0,1.7,0,0,0,UN,,,,,85183000,2100071890017,N
2100071900013,COBOGO VIBRADO 39X39,16.9,16.9,0,0,1.2,0,0,0,UN,,,,,85183000,2100071900013,N
2100071910012,COBOGO VIBRADO 44X40,18.9,18.9,0,0,1.2,0,0,0,UN,,,,,85183000,2100071910012,N
7891323075362,BISNAGA GLOBO AMARELA 50G,6.5,6.5,6.5,6,3.96,2.46,-63,0,UN,,,,,32041700,7891323075362,N
7896469000278,BISNAGA GLOBO AZUL 50G,6.5,6.5,6.5,6,3.73,4.77,17,0,UN,,,,,32041700,7896469000278,N
7891323075416,BISNAGA GLOBO MARROM 50G,6.5,6.5,6.5,6,3.73,4.65,30,0,UN,,,,,32041700,7891323075416,N
7891323075423,BISNAGA GLOBO PRETO 50G,6.5,6.5,6.5,6.5,3.96,6.93,17,0,UN,,,,,32041700,7891323075423,N
7891323075409,BISNAGA GLOBO OCRE 50G,6.5,6.5,6.5,6,3.7,4.96,-24,0,UN,,,,,32041700,7891323075409,N
7891323075430,BISNAGA GLOBO VERDE 50G,6.5,6.5,6.5,6,3.73,1.92,8,0,UN,,,,,32041700,7891323075430,N
7891323075447,BISNAGA GLOBO VERMELHO 50G,6.5,6.5,6.5,6.5,4.16,6.12,98,0,UN,,,,,32041700,7891323075447,N
7891323075393,BISNAGA GLOBO LARANJA 50G,6.5,6.5,6.5,6,3.7,0,-39,0,UN,,,,,32041700,7891323075393,N
7899625002116,BOTINA N44,63,63,62,60,31.5,31.5,2,0,PR,,,,,64039990,7899625002116,N
7899625002079,BOTINA N38,60,60,60,60,28.99,43.58,5,0,PR,,,,,64039990,7899625002079,N
2100072070012,"PREGO 2X12"" 16X21",21,21,0,0,13.47,0,-23.5,0,UN,,,,,73170090,2100072070012,N
2100072080011,TE SOLD LR 25X3/4,3,3,3.5,4,2.57,0,-4,20,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072080011,N
2100072090010,"TE SOLD LR 25 X 1/2""",2.2,2.2,2.5,3,2.57,0,-2,10,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072090010,N
2100072100016,DISJUNTOR BIPOLAR 2X50A,45,45,44,44,24.2,12.97,4,2,UN,,,,,85362000,2100072100016,N
2100072110015,SELADOR ACRILICO IQUINE 15L,127,127,120,120,87.47,0,-2,0,UN,,,,,32091010,2100072110015,N
2100072120014,"LUVA ELETRODUTO ROSCA 1/2""",2,2,2.2,2.5,0.8,0,0,10,UN,,DIVERSOS,CONEXOES,ELETRODUTO,39174090,2100072120014,N
2100072130013,"LUVA ELETRODUTO ROSCA 1""",5,5,5.5,6,1.2,0,-4,10,UN,,DIVERSOS,CONEXOES,ELETRODUTO,39174090,2100072130013,N
2100072140012,"LUVA ELETRODUTO ROSCA 11/2"" (50MM)",5,5,4.5,4.5,2.07,2.07,0,5,UN,,DIVERSOS,CONEXOES,ELETRODUTO,39174090,2100072140012,N
2100072150011,JOELHO SOLD LL 45 X 60MM,15,15,15.5,16,5,0,0,3,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072150011,N
2100072160010,CAP SOLDAVEL 25MM,1.6,1.6,1.8,2.5,0.51,0,-34,0,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072160010,N
2100072170019,CAP SOLDAVEL 60MM,11.5,11.5,11,11,5.73,5.33,0,0,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072170019,N
2100072180018,CAP SOLDAVEL 50MM,8.5,8.5,8,8,3.64,3.39,-1,5,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072180018,N
2100072190017,CURVA SOLDAVEL 50MM,18.5,18.5,18,18,10.82,8.97,10,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072190017,N
2100072200013,LUVA LL RED 25X20,2.4,2.4,2.4,2.2,1.07,0.86,32,12,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072200013,N
2100072210012,LUVA LL RED 32X20,2.5,2.5,2.8,3,1.9,1.65,14,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072210012,N
2100072220011,UNIAO PVC SOLD 50MM,22,22,22.5,23.5,0,0,0,3,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100072220011,N
2100072230010,UNIAO PVC ROSC 20X1/2,3.5,3.5,4,5,0,0,0,2,UN,,DIVERSOS,CONEXOES,,39174090,2100072230010,N
2100072240019,MANGUEIRA ALUMASA 15MT,46,46,45,45,23.65,21.12,3,0,UN,,,,,39173229,2100072240019,N
2100072250018,MANGUEIRA ALUMASA 10MT,32,32,32,30,16.54,14.77,-4,0,UN,,,,,39173229,2100072250018,N
2100072260017,SOLEI GR VERDE 1.65X15,92,92,89,89,0,0,0,0,UN,,,,,68022300,2100072260017,N
2100072270016,MANGUEIRA CRISTAL 1/4 1MM PURIFICADOR,2.8,2.8,2.6,2.4,1.22,1.62,50,0,MT,,,,,39173900,2100072270016,N
2100072280015,MANGUEIRA CRISTAL 5/16 X 1.5 NIVEL,4.8,4.8,4.5,4,2.1,0,-82.7,0,MT,,,,,39173900,2100072280015,N
2100072290014,PORTA AL BCO 60 VEN TOTAL,509.9,509.9,0,0,0,0,-1,0,UN,,,,,76101000,2100072290014,N
2100072300010,BLUKIT CARRAPETA 22MM,20,20,0,0,6,0,0,0,UN,,,,,85183000,2100072300010,N
2100072310019,BLUKIT CARRAPETA 18MM,13,13,0,0,1.82,0,-2,0,UN,,,,,85183000,2100072310019,N
2100072320018,BLOCO VIDRO,23.99,23.99,24.9,25,27,0,0,0,UN,,,,,85183000,2100072320018,N
2100072330017,PORTA SHAMPOO VIDRO CANTO BR/VERM/DOUR/VINHO,59.9,59.9,0,0,20.77,0,-1,0,UN,,,,,85183000,2100072330017,N
2100072340016,MASSA PVA SUVINIL 25KG,77.9,77.9,78,82,61.48,54.9,0,0,UN,,,,,32091010,2100072340016,N
7898907527774,LIMPA CONTATO 300ML M.PRIME,16,16,15.5,15.5,9.09,0,-4,4,UN,,,,,29012900,7898907527774,N
7897801300834,ENGATE 40CM,7.9,7.9,7.5,7.5,2.51,2.8,-12,10,UN,,,,,39173300,7897801300834,N
7897801303026,ENGATE 60CM,9,9,9,8.5,3.31,0,-13,0,UN,,,,,39173300,7897801303026,N
7891289076397,CORDA SED.GRIL.BCA TRAN. 4.0MM,1.5,1.5,1.5,1.5,0.63,0.63,201,0,MT,,,,,56074900,7891289076397,N
7898162004379,MANGUEIRA CRISTAL 3/8X3MM C/TJ 50M,8.5,8.5,9,9.2,5.32,5.32,0,0,RL,,,,,39173100,7898162004379,N
7898959933158,PREGO TELHEIRO 30UN,17.9,17.9,17.5,17.5,9.89,3.89,16,10,UN,,,,,73170090,7898959933158,N
77898929789371,CAIXA P/MASSA 20L PRETA MAX REFORC,22,22,21,20,11.96,0,2,0,PT,,,,,39269090,77898929789371,N
7898159800755,FITA ANTIDERRAPANTE 5M SCOPOEN,45.9,45.9,45,45,27,27.01,2,1,UN,,,,,68053090,7898159800755,N
7897488000454,ESCOVA ACO 3FL C/CABO MAX METALURG,9.9,9.9,9.5,9.5,5.37,7.1,19,0,UN,,,,,96039000,7897488000454,N
